,seq_id,hubway_id,status,duration,start_date,strt_statn,end_date,end_statn,bike_nr,subsc_type,zip_code,birth_date,gender,age,check_out_hour,g1,g2,g3
496,1482,1641,Closed,822.0,7/30/2011 17:30:00,23.0,7/30/2011 17:44:00,16.0,B00281,1,'02116,1984.0,0,27.0,17,1.0,0.0,0.0
497,1505,1666,Closed,255.0,7/30/2011 17:46:00,46.0,7/30/2011 17:51:00,21.0,B00367,1,'02116,1970.0,1,41.0,17,0.0,1.0,0.0
498,1524,1685,Closed,1002.0,7/30/2011 18:05:00,11.0,7/30/2011 18:22:00,14.0,B00007,1,'02446,1983.0,0,28.0,18,1.0,0.0,0.0
499,1538,1701,Closed,515.0,7/30/2011 18:16:00,10.0,7/30/2011 18:25:00,11.0,B00429,1,'02446,1983.0,1,28.0,18,0.0,1.0,0.0
500,13,23,Closed,994.0,7/28/2011 12:00:00,40.0,7/28/2011 12:16:00,47.0,B00368,0,,,2,29.0,12,0.0,0.0,1.0
501,56,79,Closed,2121.0,7/28/2011 12:27:00,40.0,7/28/2011 13:02:00,40.0,B00358,0,,,2,29.0,12,0.0,0.0,1.0
502,61,84,Closed,1315.0,7/28/2011 12:33:00,36.0,7/28/2011 12:55:00,38.0,B00228,0,,,2,29.0,12,0.0,0.0,1.0
503,65,88,Closed,2656.0,7/28/2011 12:37:00,23.0,7/28/2011 13:21:00,38.0,B00062,0,,,2,29.0,12,0.0,0.0,1.0
504,75,99,Closed,2983.0,7/28/2011 12:52:00,40.0,7/28/2011 13:42:00,44.0,B00258,0,,,2,29.0,12,0.0,0.0,1.0
505,76,100,Closed,3002.0,7/28/2011 12:52:00,40.0,7/28/2011 13:42:00,44.0,B00442,0,,,2,29.0,12,0.0,0.0,1.0
506,78,102,Closed,2020.0,7/28/2011 12:59:00,36.0,7/28/2011 13:33:00,36.0,B00139,0,,,2,29.0,12,0.0,0.0,1.0
507,79,103,Closed,1385.0,7/28/2011 13:01:00,36.0,7/28/2011 13:24:00,38.0,B00316,0,,,2,29.0,13,0.0,0.0,1.0
508,89,115,Closed,1126.0,7/28/2011 13:12:00,22.0,7/28/2011 13:31:00,23.0,B00406,0,,,2,29.0,13,0.0,0.0,1.0
509,91,117,Closed,1772.0,7/28/2011 13:16:00,41.0,7/28/2011 13:46:00,23.0,B00454,0,,,2,29.0,13,0.0,0.0,1.0
510,104,131,Closed,650.0,7/28/2011 13:38:00,23.0,7/28/2011 13:49:00,23.0,B00111,0,,,2,29.0,13,0.0,0.0,1.0
511,105,132,Closed,881.0,7/28/2011 13:45:00,14.0,7/28/2011 13:59:00,45.0,B00198,0,,,2,29.0,13,0.0,0.0,1.0
512,113,140,Closed,487.0,7/28/2011 13:55:00,5.0,7/28/2011 14:03:00,5.0,B00042,0,,,2,29.0,13,0.0,0.0,1.0
513,116,143,Closed,1153.0,7/28/2011 14:06:00,26.0,7/28/2011 14:25:00,39.0,B00423,0,,,2,29.0,14,0.0,0.0,1.0
514,117,144,Closed,1338.0,7/28/2011 14:07:00,27.0,7/28/2011 14:29:00,33.0,B00041,0,,,2,29.0,14,0.0,0.0,1.0
515,118,145,Closed,1267.0,7/28/2011 14:08:00,27.0,7/28/2011 14:29:00,33.0,B00310,0,,,2,29.0,14,0.0,0.0,1.0
516,120,147,Closed,5915.0,7/28/2011 14:38:00,22.0,7/28/2011 16:17:00,22.0,B00493,0,,,2,29.0,14,0.0,0.0,1.0
517,121,148,Closed,1623.0,7/28/2011 14:42:00,22.0,7/28/2011 15:09:00,22.0,B00464,0,,,2,29.0,14,0.0,0.0,1.0
518,122,149,Closed,1559.0,7/28/2011 14:42:00,22.0,7/28/2011 15:08:00,22.0,B00350,0,,,2,29.0,14,0.0,0.0,1.0
519,123,150,Closed,199.0,7/28/2011 15:02:00,33.0,7/28/2011 15:05:00,10.0,B00041,0,,,2,29.0,15,0.0,0.0,1.0
520,124,151,Closed,1236.0,7/28/2011 15:02:00,31.0,7/28/2011 15:22:00,42.0,B00298,0,,,2,29.0,15,0.0,0.0,1.0
521,125,152,Closed,13130.0,7/28/2011 15:03:00,38.0,7/28/2011 18:42:00,23.0,B00316,0,,,2,29.0,15,0.0,0.0,1.0
522,126,153,Closed,172.0,7/28/2011 15:02:00,33.0,7/28/2011 15:05:00,10.0,B00310,0,,,2,29.0,15,0.0,0.0,1.0
523,127,154,Closed,1193.0,7/28/2011 15:02:00,31.0,7/28/2011 15:22:00,42.0,B00353,0,,,2,29.0,15,0.0,0.0,1.0
524,128,155,Closed,13047.0,7/28/2011 15:04:00,38.0,7/28/2011 18:42:00,23.0,B00232,0,,,2,29.0,15,0.0,0.0,1.0
525,130,157,Closed,888.0,7/28/2011 15:06:00,45.0,7/28/2011 15:21:00,13.0,B00058,0,,,2,29.0,15,0.0,0.0,1.0
526,132,159,Closed,1100.0,7/28/2011 15:12:00,5.0,7/28/2011 15:31:00,36.0,B00042,0,,,2,29.0,15,0.0,0.0,1.0
527,133,160,Closed,1933.0,7/28/2011 15:20:00,23.0,7/28/2011 15:52:00,32.0,B00456,0,,,2,29.0,15,0.0,0.0,1.0
528,134,161,Closed,1100.0,7/28/2011 15:21:00,10.0,7/28/2011 15:40:00,27.0,B00041,0,,,2,29.0,15,0.0,0.0,1.0
529,135,162,Closed,1071.0,7/28/2011 15:22:00,10.0,7/28/2011 15:40:00,27.0,B00093,0,,,2,29.0,15,0.0,0.0,1.0
530,137,164,Closed,3373.0,7/28/2011 15:26:00,23.0,7/28/2011 16:22:00,23.0,B00556,0,,,2,29.0,15,0.0,0.0,1.0
531,138,165,Closed,7669.0,7/28/2011 15:32:00,42.0,7/28/2011 17:40:00,22.0,B00298,0,,,2,29.0,15,0.0,0.0,1.0
532,139,166,Closed,319.0,7/28/2011 15:32:00,36.0,7/28/2011 15:37:00,42.0,B00042,0,,,2,29.0,15,0.0,0.0,1.0
533,140,167,Closed,2973.0,7/28/2011 15:41:00,41.0,7/28/2011 16:31:00,41.0,B00585,0,,,2,29.0,15,0.0,0.0,1.0
534,141,168,Closed,1044.0,7/28/2011 15:42:00,42.0,7/28/2011 15:59:00,42.0,B00042,0,,,2,29.0,15,0.0,0.0,1.0
535,144,172,Closed,78123.0,7/28/2011 15:53:00,41.0,7/29/2011 13:35:00,41.0,B00333,0,,,2,29.0,15,0.0,0.0,1.0
536,145,173,Closed,331.0,7/28/2011 15:55:00,9.0,7/28/2011 16:01:00,9.0,B00159,0,,,2,29.0,15,0.0,0.0,1.0
537,148,176,Closed,232.0,7/28/2011 16:01:00,35.0,7/28/2011 16:05:00,48.0,B00196,0,,,2,29.0,16,0.0,0.0,1.0
538,149,178,Closed,1063.0,7/28/2011 16:03:00,42.0,7/28/2011 16:21:00,5.0,B00042,0,,,2,29.0,16,0.0,0.0,1.0
539,150,179,Closed,3156.0,7/28/2011 16:03:00,49.0,7/28/2011 16:56:00,24.0,B00426,0,,,2,29.0,16,0.0,0.0,1.0
540,151,180,Closed,604.0,7/28/2011 16:04:00,38.0,7/28/2011 16:14:00,23.0,B00469,0,,,2,29.0,16,0.0,0.0,1.0
541,155,185,Closed,2605.0,7/28/2011 16:12:00,49.0,7/28/2011 16:55:00,24.0,B00246,0,,,2,29.0,16,0.0,0.0,1.0
542,158,188,Closed,371.0,7/28/2011 16:18:00,44.0,7/28/2011 16:24:00,38.0,B00442,0,,,2,29.0,16,0.0,0.0,1.0
543,160,190,Closed,2951.0,7/28/2011 16:19:00,12.0,7/28/2011 17:10:00,12.0,B00120,0,,,2,29.0,16,0.0,0.0,1.0
544,162,192,Closed,2946.0,7/28/2011 16:21:00,12.0,7/28/2011 17:10:00,12.0,B00095,0,,,2,29.0,16,0.0,0.0,1.0
545,164,196,Closed,17261.0,7/28/2011 16:24:00,36.0,7/28/2011 21:12:00,36.0,B00139,0,,,2,29.0,16,0.0,0.0,1.0
546,166,198,Closed,4363.0,7/28/2011 16:27:00,16.0,7/28/2011 17:39:00,16.0,B00465,0,,,2,29.0,16,0.0,0.0,1.0
547,167,199,Closed,1474.0,7/28/2011 16:29:00,48.0,7/28/2011 16:54:00,30.0,B00174,0,,,2,29.0,16,0.0,0.0,1.0
548,168,200,Closed,16856.0,7/28/2011 16:30:00,36.0,7/28/2011 21:11:00,36.0,B00231,0,,,2,29.0,16,0.0,0.0,1.0
549,171,203,Closed,1740.0,7/28/2011 16:37:00,39.0,7/28/2011 17:06:00,24.0,B00034,0,,,2,29.0,16,0.0,0.0,1.0
550,172,204,Closed,1642.0,7/28/2011 16:36:00,47.0,7/28/2011 17:04:00,33.0,B00223,0,,,2,29.0,16,0.0,0.0,1.0
551,174,206,Closed,2514.0,7/28/2011 16:42:00,10.0,7/28/2011 17:24:00,24.0,B00240,0,,,2,29.0,16,0.0,0.0,1.0
552,175,207,Closed,2515.0,7/28/2011 16:42:00,10.0,7/28/2011 17:24:00,24.0,B00057,0,,,2,29.0,16,0.0,0.0,1.0
553,177,209,Closed,1616.0,7/28/2011 16:44:00,44.0,7/28/2011 17:11:00,38.0,B00474,0,,,2,29.0,16,0.0,0.0,1.0
554,179,211,Closed,1577.0,7/28/2011 16:45:00,44.0,7/28/2011 17:11:00,38.0,B00013,0,,,2,29.0,16,0.0,0.0,1.0
555,180,212,Closed,632.0,7/28/2011 16:46:00,24.0,7/28/2011 16:57:00,38.0,B00462,0,,,2,29.0,16,0.0,0.0,1.0
556,185,219,Closed,317.0,7/28/2011 16:57:00,21.0,7/28/2011 17:02:00,33.0,B00542,0,,,2,29.0,16,0.0,0.0,1.0
557,190,225,Closed,1841.0,7/28/2011 17:04:00,48.0,7/28/2011 17:35:00,46.0,B00505,0,,,2,29.0,17,0.0,0.0,1.0
558,196,233,Closed,1721.0,7/28/2011 17:13:00,26.0,7/28/2011 17:42:00,13.0,B00026,0,,,2,29.0,17,0.0,0.0,1.0
559,197,234,Closed,1158.0,7/28/2011 17:13:00,40.0,7/28/2011 17:33:00,38.0,B00339,0,,,2,29.0,17,0.0,0.0,1.0
560,201,238,Closed,1425.0,7/28/2011 17:16:00,9.0,7/28/2011 17:40:00,9.0,B00329,0,,,2,29.0,17,0.0,0.0,1.0
561,203,240,Closed,1429.0,7/28/2011 17:16:00,5.0,7/28/2011 17:40:00,40.0,B00312,0,,,2,29.0,17,0.0,0.0,1.0
562,204,241,Closed,1263.0,7/28/2011 17:18:00,46.0,7/28/2011 17:39:00,46.0,B00429,0,,,2,29.0,17,0.0,0.0,1.0
563,206,243,Closed,830.0,7/28/2011 17:20:00,33.0,7/28/2011 17:34:00,32.0,B00536,0,,,2,29.0,17,0.0,0.0,1.0
564,208,245,Closed,2174.0,7/28/2011 17:23:00,38.0,7/28/2011 17:59:00,38.0,B00464,0,,,2,29.0,17,0.0,0.0,1.0
565,209,246,Closed,2156.0,7/28/2011 17:24:00,38.0,7/28/2011 17:59:00,38.0,B00013,0,,,2,29.0,17,0.0,0.0,1.0
566,210,247,Closed,669.0,7/28/2011 17:26:00,34.0,7/28/2011 17:37:00,12.0,B00001,0,,,2,29.0,17,0.0,0.0,1.0
567,211,248,Closed,227.0,7/28/2011 17:27:00,35.0,7/28/2011 17:31:00,44.0,B00136,0,,,2,29.0,17,0.0,0.0,1.0
568,213,250,Closed,1195.0,7/28/2011 17:29:00,40.0,7/28/2011 17:49:00,24.0,B00358,0,,,2,29.0,17,0.0,0.0,1.0
569,214,252,Closed,4976.0,7/28/2011 17:33:00,44.0,7/28/2011 18:56:00,15.0,B00156,0,,,2,29.0,17,0.0,0.0,1.0
570,215,253,Closed,1386.0,7/28/2011 17:35:00,40.0,7/28/2011 17:58:00,40.0,B00488,0,,,2,29.0,17,0.0,0.0,1.0
571,216,254,Closed,1395.0,7/28/2011 17:35:00,40.0,7/28/2011 17:58:00,40.0,B00552,0,,,2,29.0,17,0.0,0.0,1.0
572,220,259,Closed,713.0,7/28/2011 17:39:00,25.0,7/28/2011 17:51:00,33.0,B00379,0,,,2,29.0,17,0.0,0.0,1.0
573,221,261,Closed,713.0,7/28/2011 17:40:00,23.0,7/28/2011 17:52:00,24.0,B00375,0,,,2,29.0,17,0.0,0.0,1.0
574,223,263,Closed,4549.0,7/28/2011 17:41:00,41.0,7/28/2011 18:57:00,33.0,B00585,0,,,2,29.0,17,0.0,0.0,1.0
575,225,265,Closed,1085.0,7/28/2011 17:42:00,48.0,7/28/2011 18:00:00,38.0,B00082,0,,,2,29.0,17,0.0,0.0,1.0
576,226,266,Closed,4140.0,7/28/2011 17:45:00,16.0,7/28/2011 18:54:00,36.0,B00507,0,,,2,29.0,17,0.0,0.0,1.0
577,228,268,Closed,1685.0,7/28/2011 17:45:00,35.0,7/28/2011 18:13:00,8.0,B00056,0,,,2,29.0,17,0.0,0.0,1.0
578,229,269,Closed,4136.0,7/28/2011 17:45:00,16.0,7/28/2011 18:54:00,36.0,B00360,0,,,2,29.0,17,0.0,0.0,1.0
579,231,271,Closed,1597.0,7/28/2011 17:49:00,45.0,7/28/2011 18:16:00,36.0,B00390,0,,,2,29.0,17,0.0,0.0,1.0
580,232,272,Closed,1573.0,7/28/2011 17:49:00,45.0,7/28/2011 18:16:00,36.0,B00198,0,,,2,29.0,17,0.0,0.0,1.0
581,234,274,Closed,638.0,7/28/2011 17:52:00,24.0,7/28/2011 18:02:00,44.0,B00246,0,,,2,29.0,17,0.0,0.0,1.0
582,235,275,Closed,362.0,7/28/2011 17:51:00,13.0,7/28/2011 17:57:00,26.0,B00026,0,,,2,29.0,17,0.0,0.0,1.0
583,236,276,Closed,465.0,7/28/2011 17:52:00,44.0,7/28/2011 18:00:00,22.0,B00136,0,,,2,29.0,17,0.0,0.0,1.0
584,238,279,Closed,685.0,7/28/2011 17:59:00,42.0,7/28/2011 18:10:00,23.0,B00340,0,,,2,29.0,17,0.0,0.0,1.0
585,241,283,Closed,1302.0,7/28/2011 18:02:00,41.0,7/28/2011 18:24:00,46.0,B00215,0,,,2,29.0,18,0.0,0.0,1.0
586,242,284,Closed,569.0,7/28/2011 18:02:00,36.0,7/28/2011 18:11:00,42.0,B00385,0,,,2,29.0,18,0.0,0.0,1.0
587,243,285,Closed,187.0,7/28/2011 18:03:00,47.0,7/28/2011 18:07:00,38.0,B00419,0,,,2,29.0,18,0.0,0.0,1.0
588,244,286,Closed,1251.0,7/28/2011 18:03:00,41.0,7/28/2011 18:24:00,46.0,B00094,0,,,2,29.0,18,0.0,0.0,1.0
589,245,287,Closed,3886.0,7/28/2011 18:03:00,38.0,7/28/2011 19:08:00,15.0,B00464,0,,,2,29.0,18,0.0,0.0,1.0
590,246,288,Closed,3798.0,7/28/2011 18:03:00,38.0,7/28/2011 19:06:00,15.0,B00082,0,,,2,29.0,18,0.0,0.0,1.0
591,247,289,Closed,3177.0,7/28/2011 18:04:00,33.0,7/28/2011 18:57:00,33.0,B00223,0,,,2,29.0,18,0.0,0.0,1.0
592,250,293,Closed,192.0,7/28/2011 18:10:00,10.0,7/28/2011 18:13:00,9.0,B00008,0,,,2,29.0,18,0.0,0.0,1.0
593,251,294,Closed,736.0,7/28/2011 18:12:00,35.0,7/28/2011 18:24:00,36.0,B00016,0,,,2,29.0,18,0.0,0.0,1.0
594,252,296,Closed,1549.0,7/28/2011 18:14:00,42.0,7/28/2011 18:39:00,42.0,B00385,0,,,2,29.0,18,0.0,0.0,1.0
595,253,297,Closed,569.0,7/28/2011 18:14:00,23.0,7/28/2011 18:23:00,35.0,B00556,0,,,2,29.0,18,0.0,0.0,1.0
596,254,298,Closed,970.0,7/28/2011 18:14:00,23.0,7/28/2011 18:31:00,23.0,B00546,0,,,2,29.0,18,0.0,0.0,1.0
597,255,299,Closed,1050.0,7/28/2011 18:14:00,27.0,7/28/2011 18:32:00,30.0,B00189,0,,,2,29.0,18,0.0,0.0,1.0
598,259,303,Closed,6481.0,7/28/2011 18:24:00,26.0,7/28/2011 20:12:00,26.0,B00046,0,,,2,29.0,18,0.0,0.0,1.0
599,261,305,Closed,408.0,7/28/2011 18:25:00,39.0,7/28/2011 18:32:00,16.0,B00279,0,,,2,29.0,18,0.0,0.0,1.0
600,263,307,Closed,1016.0,7/28/2011 18:29:00,5.0,7/28/2011 18:46:00,46.0,B00565,0,,,2,29.0,18,0.0,0.0,1.0
601,266,310,Closed,2732.0,7/28/2011 18:34:00,45.0,7/28/2011 19:19:00,45.0,B00409,0,,,2,29.0,18,0.0,0.0,1.0
602,267,311,Closed,1592.0,7/28/2011 18:35:00,35.0,7/28/2011 19:01:00,36.0,B00556,0,,,2,29.0,18,0.0,0.0,1.0
603,270,314,Closed,2452.0,7/28/2011 18:39:00,45.0,7/28/2011 19:20:00,45.0,B00052,0,,,2,29.0,18,0.0,0.0,1.0
604,273,317,Closed,1483.0,7/28/2011 18:41:00,42.0,7/28/2011 19:06:00,42.0,B00385,0,,,2,29.0,18,0.0,0.0,1.0
605,275,319,Closed,4570.0,7/28/2011 18:46:00,47.0,7/28/2011 20:02:00,47.0,B00081,0,,,2,29.0,18,0.0,0.0,1.0
606,276,320,Closed,4559.0,7/28/2011 18:47:00,47.0,7/28/2011 20:03:00,47.0,B00479,0,,,2,29.0,18,0.0,0.0,1.0
607,277,321,Closed,684.0,7/28/2011 18:47:00,8.0,7/28/2011 18:59:00,18.0,B00425,0,,,2,29.0,18,0.0,0.0,1.0
608,278,323,Closed,5273.0,7/28/2011 18:49:00,46.0,7/28/2011 20:17:00,46.0,B00215,0,,,2,29.0,18,0.0,0.0,1.0
609,280,325,Closed,5274.0,7/28/2011 18:49:00,46.0,7/28/2011 20:17:00,46.0,B00505,0,,,2,29.0,18,0.0,0.0,1.0
610,282,327,Closed,1254.0,7/28/2011 18:50:00,46.0,7/28/2011 19:11:00,46.0,B00565,0,,,2,29.0,18,0.0,0.0,1.0
611,283,328,Closed,964.0,7/28/2011 18:56:00,13.0,7/28/2011 19:12:00,45.0,B00058,0,,,2,29.0,18,0.0,0.0,1.0
612,284,329,Closed,1429.0,7/28/2011 18:55:00,25.0,7/28/2011 19:19:00,38.0,B00040,0,,,2,29.0,18,0.0,0.0,1.0
613,286,331,Closed,954.0,7/28/2011 18:59:00,21.0,7/28/2011 19:15:00,49.0,B00401,0,,,2,29.0,18,0.0,0.0,1.0
614,287,332,Closed,915.0,7/28/2011 18:59:00,21.0,7/28/2011 19:14:00,49.0,B00306,0,,,2,29.0,18,0.0,0.0,1.0
615,288,333,Closed,805.0,7/28/2011 19:03:00,24.0,7/28/2011 19:16:00,23.0,B00150,0,,,2,29.0,19,0.0,0.0,1.0
616,290,335,Closed,821.0,7/28/2011 19:02:00,24.0,7/28/2011 19:16:00,23.0,B00375,0,,,2,29.0,19,0.0,0.0,1.0
617,291,336,Closed,784.0,7/28/2011 19:03:00,24.0,7/28/2011 19:16:00,23.0,B00358,0,,,2,29.0,19,0.0,0.0,1.0
618,294,339,Closed,483.0,7/28/2011 19:05:00,13.0,7/28/2011 19:13:00,16.0,B00455,0,,,2,29.0,19,0.0,0.0,1.0
619,297,342,Closed,758.0,7/28/2011 19:11:00,42.0,7/28/2011 19:24:00,42.0,B00385,0,,,2,29.0,19,0.0,0.0,1.0
620,300,345,Closed,356.0,7/28/2011 19:13:00,46.0,7/28/2011 19:19:00,5.0,B00565,0,,,2,29.0,19,0.0,0.0,1.0
621,304,349,Closed,3488.0,7/28/2011 19:17:00,15.0,7/28/2011 20:15:00,15.0,B00346,0,,,2,29.0,19,0.0,0.0,1.0
622,306,351,Closed,1678.0,7/28/2011 19:18:00,15.0,7/28/2011 19:46:00,8.0,B00464,0,,,2,29.0,19,0.0,0.0,1.0
623,308,353,Closed,769.0,7/28/2011 19:18:00,23.0,7/28/2011 19:31:00,36.0,B00150,0,,,2,29.0,19,0.0,0.0,1.0
624,309,354,Closed,1644.0,7/28/2011 19:18:00,15.0,7/28/2011 19:46:00,8.0,B00082,0,,,2,29.0,19,0.0,0.0,1.0
625,310,355,Closed,726.0,7/28/2011 19:19:00,23.0,7/28/2011 19:31:00,36.0,B00546,0,,,2,29.0,19,0.0,0.0,1.0
626,311,356,Closed,1191.0,7/28/2011 19:26:00,42.0,7/28/2011 19:46:00,42.0,B00385,0,,,2,29.0,19,0.0,0.0,1.0
627,315,360,Closed,1633.0,7/28/2011 19:27:00,35.0,7/28/2011 19:55:00,45.0,B00363,0,,,2,29.0,19,0.0,0.0,1.0
628,316,361,Closed,1431.0,7/28/2011 19:29:00,40.0,7/28/2011 19:53:00,5.0,B00312,0,,,2,29.0,19,0.0,0.0,1.0
629,317,362,Closed,427.0,7/28/2011 19:36:00,9.0,7/28/2011 19:43:00,33.0,B00083,0,,,2,29.0,19,0.0,0.0,1.0
630,321,367,Closed,2363.0,7/28/2011 19:42:00,45.0,7/28/2011 20:21:00,33.0,B00409,0,,,2,29.0,19,0.0,0.0,1.0
631,323,369,Closed,866.0,7/28/2011 19:45:00,33.0,7/28/2011 20:00:00,42.0,B00132,0,,,2,29.0,19,0.0,0.0,1.0
632,324,370,Closed,683.0,7/28/2011 19:46:00,14.0,7/28/2011 19:58:00,46.0,B00190,0,,,2,29.0,19,0.0,0.0,1.0
633,328,374,Closed,4127.0,7/28/2011 19:53:00,49.0,7/28/2011 21:01:00,49.0,B00306,0,,,2,29.0,19,0.0,0.0,1.0
634,329,375,Closed,4119.0,7/28/2011 19:53:00,49.0,7/28/2011 21:01:00,49.0,B00401,0,,,2,29.0,19,0.0,0.0,1.0
635,330,376,Closed,3223.0,7/28/2011 19:56:00,23.0,7/28/2011 20:50:00,41.0,B00355,0,,,2,29.0,19,0.0,0.0,1.0
636,333,379,Closed,639.0,7/28/2011 20:03:00,9.0,7/28/2011 20:14:00,8.0,B00159,0,,,2,29.0,20,0.0,0.0,1.0
637,334,380,Closed,582.0,7/28/2011 20:05:00,9.0,7/28/2011 20:14:00,8.0,B00554,0,,,2,29.0,20,0.0,0.0,1.0
638,335,381,Closed,287.0,7/28/2011 20:03:00,42.0,7/28/2011 20:08:00,49.0,B00132,0,,,2,29.0,20,0.0,0.0,1.0
639,342,388,Closed,2226.0,7/28/2011 20:08:00,36.0,7/28/2011 20:45:00,36.0,B00016,0,,,2,29.0,20,0.0,0.0,1.0
640,343,389,Closed,1078.0,7/28/2011 20:09:00,35.0,7/28/2011 20:27:00,36.0,B00280,0,,,2,29.0,20,0.0,0.0,1.0
641,344,390,Closed,1466.0,7/28/2011 20:19:00,24.0,7/28/2011 20:43:00,23.0,B00240,0,,,2,29.0,20,0.0,0.0,1.0
642,345,392,Closed,1455.0,7/28/2011 20:19:00,24.0,7/28/2011 20:43:00,23.0,B00057,0,,,2,29.0,20,0.0,0.0,1.0
643,346,393,Closed,3040.0,7/28/2011 20:21:00,39.0,7/28/2011 21:12:00,47.0,B00301,0,,,2,29.0,20,0.0,0.0,1.0
644,348,395,Closed,768.0,7/28/2011 20:34:00,8.0,7/28/2011 20:47:00,41.0,B00486,0,,,2,29.0,20,0.0,0.0,1.0
645,349,396,Closed,701.0,7/28/2011 20:34:00,8.0,7/28/2011 20:46:00,41.0,B00149,0,,,2,29.0,20,0.0,0.0,1.0
646,350,397,Closed,5625.0,7/28/2011 20:38:00,23.0,7/28/2011 22:12:00,40.0,B00036,0,,,2,29.0,20,0.0,0.0,1.0
647,351,398,Closed,1183.0,7/28/2011 20:40:00,8.0,7/28/2011 20:59:00,18.0,B00310,0,,,2,29.0,20,0.0,0.0,1.0
648,352,399,Closed,1201.0,7/28/2011 20:39:00,8.0,7/28/2011 20:59:00,18.0,B00007,0,,,2,29.0,20,0.0,0.0,1.0
649,353,400,Closed,394.0,7/28/2011 20:41:00,5.0,7/28/2011 20:48:00,46.0,B00042,0,,,2,29.0,20,0.0,0.0,1.0
650,356,403,Closed,46237.0,7/28/2011 20:44:00,23.0,7/29/2011 09:35:00,31.0,B00240,0,,,2,29.0,20,0.0,0.0,1.0
651,357,404,Closed,938.0,7/28/2011 20:47:00,36.0,7/28/2011 21:03:00,49.0,B00507,0,,,2,29.0,20,0.0,0.0,1.0
652,358,405,Closed,829.0,7/28/2011 20:49:00,36.0,7/28/2011 21:03:00,49.0,B00280,0,,,2,29.0,20,0.0,0.0,1.0
653,360,408,Closed,437.0,7/28/2011 21:03:00,23.0,7/28/2011 21:10:00,6.0,B00232,0,,,2,29.0,21,0.0,0.0,1.0
654,364,412,Closed,596.0,7/28/2011 21:19:00,26.0,7/28/2011 21:29:00,26.0,B00066,0,,,2,29.0,21,0.0,0.0,1.0
655,365,413,Closed,578.0,7/28/2011 21:18:00,26.0,7/28/2011 21:28:00,26.0,B00400,0,,,2,29.0,21,0.0,0.0,1.0
656,366,414,Closed,859.0,7/28/2011 21:25:00,47.0,7/28/2011 21:39:00,43.0,B00580,0,,,2,29.0,21,0.0,0.0,1.0
657,367,415,Closed,833.0,7/28/2011 21:25:00,47.0,7/28/2011 21:39:00,43.0,B00045,0,,,2,29.0,21,0.0,0.0,1.0
658,368,416,Closed,1202.0,7/28/2011 21:31:00,23.0,7/28/2011 21:51:00,36.0,B00057,0,,,2,29.0,21,0.0,0.0,1.0
659,369,417,Closed,1161.0,7/28/2011 21:31:00,23.0,7/28/2011 21:51:00,36.0,B00557,0,,,2,29.0,21,0.0,0.0,1.0
660,370,418,Closed,464.0,7/28/2011 21:35:00,46.0,7/28/2011 21:43:00,5.0,B00429,0,,,2,29.0,21,0.0,0.0,1.0
661,372,420,Closed,2569.0,7/28/2011 21:46:00,40.0,7/28/2011 22:29:00,40.0,B00276,0,,,2,29.0,21,0.0,0.0,1.0
662,373,421,Closed,2568.0,7/28/2011 21:46:00,40.0,7/28/2011 22:29:00,40.0,B00396,0,,,2,29.0,21,0.0,0.0,1.0
663,374,422,Closed,298.0,7/28/2011 21:47:00,42.0,7/28/2011 21:51:00,36.0,B00330,0,,,2,29.0,21,0.0,0.0,1.0
664,375,423,Closed,321.0,7/28/2011 21:46:00,42.0,7/28/2011 21:52:00,36.0,B00385,0,,,2,29.0,21,0.0,0.0,1.0
665,376,424,Closed,678.0,7/28/2011 21:51:00,22.0,7/28/2011 22:02:00,39.0,B00360,0,,,2,29.0,21,0.0,0.0,1.0
666,377,425,Closed,477.0,7/28/2011 21:56:00,43.0,7/28/2011 22:04:00,23.0,B00580,0,,,2,29.0,21,0.0,0.0,1.0
667,378,426,Closed,516.0,7/28/2011 21:56:00,43.0,7/28/2011 22:05:00,23.0,B00045,0,,,2,29.0,21,0.0,0.0,1.0
668,381,429,Closed,1515.0,7/28/2011 22:01:00,32.0,7/28/2011 22:26:00,32.0,B00131,0,,,2,29.0,22,0.0,0.0,1.0
669,382,430,Closed,1552.0,7/28/2011 22:00:00,32.0,7/28/2011 22:26:00,32.0,B00456,0,,,2,29.0,22,0.0,0.0,1.0
670,384,432,Closed,1346.0,7/28/2011 22:04:00,8.0,7/28/2011 22:26:00,9.0,B00411,0,,,2,29.0,22,0.0,0.0,1.0
671,385,433,Closed,1274.0,7/28/2011 22:05:00,8.0,7/28/2011 22:26:00,9.0,B00349,0,,,2,29.0,22,0.0,0.0,1.0
672,386,434,Closed,711.0,7/28/2011 22:13:00,12.0,7/28/2011 22:25:00,12.0,B00492,0,,,2,29.0,22,0.0,0.0,1.0
673,387,435,Closed,679.0,7/28/2011 22:13:00,12.0,7/28/2011 22:25:00,12.0,B00095,0,,,2,29.0,22,0.0,0.0,1.0
674,390,438,Closed,543.0,7/28/2011 22:16:00,12.0,7/28/2011 22:25:00,12.0,B00122,0,,,2,29.0,22,0.0,0.0,1.0
675,391,439,Closed,1352.0,7/28/2011 22:22:00,35.0,7/28/2011 22:44:00,21.0,B00439,0,,,2,29.0,22,0.0,0.0,1.0
676,392,440,Closed,1381.0,7/28/2011 22:21:00,35.0,7/28/2011 22:44:00,21.0,B00121,0,,,2,29.0,22,0.0,0.0,1.0
